ref: simulated example

wavelength (nm)	n	k
8.280000e+02	3.407982e+00	3.493371e-01
8.290000e+02	3.405540e+00	3.471596e-01
8.300000e+02	3.403098e+00	3.449820e-01
8.310000e+02	3.400656e+00	3.428044e-01
8.320000e+02	3.398214e+00	3.406268e-01
8.330000e+02	3.395781e+00	3.385636e-01
8.340000e+02	3.393359e+00	3.366403e-01
8.350000e+02	3.390937e+00	3.347170e-01
8.360000e+02	3.388516e+00	3.327937e-01
8.370000e+02	3.386094e+00	3.308704e-01
8.380000e+02	3.383672e+00	3.289472e-01
8.390000e+02	3.381281e+00	3.272350e-01
8.400000e+02	3.378897e+00	3.255677e-01
8.410000e+02	3.376512e+00	3.239005e-01
8.420000e+02	3.374128e+00	3.222333e-01
8.430000e+02	3.371744e+00	3.205661e-01
8.440000e+02	3.369366e+00	3.189305e-01
8.450000e+02	3.367038e+00	3.175220e-01
8.460000e+02	3.364710e+00	3.161134e-01
8.470000e+02	3.362382e+00	3.147049e-01
8.480000e+02	3.360055e+00	3.132963e-01
8.490000e+02	3.357727e+00	3.118877e-01
8.500000e+02	3.355425e+00	3.105690e-01
8.510000e+02	3.353175e+00	3.094226e-01
8.520000e+02	3.350925e+00	3.082762e-01
8.530000e+02	3.348675e+00	3.071298e-01
8.540000e+02	3.346424e+00	3.059835e-01
8.550000e+02	3.344174e+00	3.048371e-01
8.560000e+02	3.341973e+00	3.038194e-01
8.570000e+02	3.339826e+00	3.029395e-01
8.580000e+02	3.337678e+00	3.020596e-01
8.590000e+02	3.335531e+00	3.011798e-01
8.600000e+02	3.333383e+00	3.002999e-01
8.610000e+02	3.331236e+00	2.994201e-01
8.620000e+02	3.329160e+00	2.986872e-01
8.630000e+02	3.327146e+00	2.980787e-01
8.640000e+02	3.325131e+00	2.974703e-01
8.650000e+02	3.323116e+00	2.968618e-01
8.660000e+02	3.321101e+00	2.962533e-01
8.670000e+02	3.319087e+00	2.956448e-01
8.680000e+02	3.317160e+00	2.951791e-01
8.690000e+02	3.315315e+00	2.948466e-01
8.700000e+02	3.313470e+00	2.945141e-01
8.710000e+02	3.311625e+00	2.941816e-01
8.720000e+02	3.309781e+00	2.938491e-01
8.730000e+02	3.307936e+00	2.935165e-01
8.740000e+02	3.306180e+00	2.932978e-01
8.750000e+02	3.304552e+00	2.932440e-01
8.760000e+02	3.302924e+00	2.931902e-01
8.770000e+02	3.301296e+00	2.931363e-01
8.780000e+02	3.299668e+00	2.930825e-01
8.790000e+02	3.298040e+00	2.930286e-01
8.800000e+02	3.296471e+00	2.930336e-01
8.810000e+02	3.295119e+00	2.932563e-01
8.820000e+02	3.293768e+00	2.934791e-01
8.830000e+02	3.292417e+00	2.937018e-01
8.840000e+02	3.291065e+00	2.939245e-01
8.850000e+02	3.289714e+00	2.941472e-01
8.860000e+02	3.288363e+00	2.943700e-01
8.870000e+02	3.287339e+00	2.948382e-01
8.880000e+02	3.286341e+00	2.953252e-01
8.890000e+02	3.285343e+00	2.958123e-01
8.900000e+02	3.284345e+00	2.962994e-01
8.910000e+02	3.283347e+00	2.967864e-01
8.920000e+02	3.282349e+00	2.972735e-01
8.930000e+02	3.281600e+00	2.978896e-01
8.940000e+02	3.281052e+00	2.986095e-01
8.950000e+02	3.280503e+00	2.993295e-01
8.960000e+02	3.279955e+00	3.000495e-01
8.970000e+02	3.279407e+00	3.007694e-01
8.980000e+02	3.278858e+00	3.014894e-01
8.990000e+02	3.278359e+00	3.022239e-01
9.000000e+02	3.278379e+00	3.031113e-01
9.010000e+02	3.278399e+00	3.039987e-01
9.020000e+02	3.278419e+00	3.048861e-01
9.030000e+02	3.278438e+00	3.057735e-01
9.040000e+02	3.278458e+00	3.066609e-01
9.050000e+02	3.278478e+00	3.075483e-01
9.060000e+02	3.278866e+00	3.084595e-01
9.070000e+02	3.279588e+00	3.093924e-01
9.080000e+02	3.280310e+00	3.103252e-01
9.090000e+02	3.281032e+00	3.112580e-01
9.100000e+02	3.281753e+00	3.121909e-01
9.110000e+02	3.282475e+00	3.131237e-01
9.120000e+02	3.283197e+00	3.140565e-01
9.130000e+02	3.284640e+00	3.148481e-01
9.140000e+02	3.286192e+00	3.156182e-01
9.150000e+02	3.287745e+00	3.163883e-01
9.160000e+02	3.289297e+00	3.171584e-01
9.170000e+02	3.290850e+00	3.179285e-01
9.180000e+02	3.292403e+00	3.186986e-01
9.190000e+02	3.294056e+00	3.194148e-01
9.200000e+02	3.296513e+00	3.196997e-01
9.210000e+02	3.298969e+00	3.199846e-01
9.220000e+02	3.301426e+00	3.202695e-01
9.230000e+02	3.303883e+00	3.205544e-01
9.240000e+02	3.306340e+00	3.208392e-01
9.250000e+02	3.308796e+00	3.211241e-01
9.260000e+02	3.311464e+00	3.211751e-01
9.270000e+02	3.314752e+00	3.205382e-01
9.280000e+02	3.318040e+00	3.199013e-01
9.290000e+02	3.321327e+00	3.192645e-01
9.300000e+02	3.324615e+00	3.186276e-01
9.310000e+02	3.327903e+00	3.179907e-01
9.320000e+02	3.331191e+00	3.173538e-01
9.330000e+02	3.334624e+00	3.163083e-01
9.340000e+02	3.338407e+00	3.142779e-01
9.350000e+02	3.342190e+00	3.122475e-01
9.360000e+02	3.345973e+00	3.102171e-01
9.370000e+02	3.349756e+00	3.081867e-01
9.380000e+02	3.353540e+00	3.061563e-01
9.390000e+02	3.357323e+00	3.041260e-01
9.400000e+02	3.361069e+00	3.017090e-01
9.410000e+02	3.364689e+00	2.979774e-01
9.420000e+02	3.368309e+00	2.942459e-01
9.430000e+02	3.371929e+00	2.905144e-01
9.440000e+02	3.375548e+00	2.867828e-01
9.450000e+02	3.379168e+00	2.830513e-01
9.460000e+02	3.382788e+00	2.793198e-01
9.470000e+02	3.386354e+00	2.755035e-01
9.480000e+02	3.388960e+00	2.701854e-01
9.490000e+02	3.391565e+00	2.648674e-01
9.500000e+02	3.394171e+00	2.595494e-01
9.510000e+02	3.396776e+00	2.542313e-01
9.520000e+02	3.399382e+00	2.489133e-01
9.530000e+02	3.401988e+00	2.435953e-01
9.540000e+02	3.404593e+00	2.382772e-01
9.550000e+02	3.405888e+00	2.322273e-01
9.560000e+02	3.406790e+00	2.259578e-01
9.570000e+02	3.407691e+00	2.196883e-01
9.580000e+02	3.408593e+00	2.134188e-01
9.590000e+02	3.409494e+00	2.071493e-01
9.600000e+02	3.410396e+00	2.008798e-01
9.610000e+02	3.411297e+00	1.946103e-01
9.620000e+02	3.411495e+00	1.883277e-01
9.630000e+02	3.410505e+00	1.820231e-01
9.640000e+02	3.409516e+00	1.757186e-01
9.650000e+02	3.408526e+00	1.694140e-01
9.660000e+02	3.407536e+00	1.631094e-01
9.670000e+02	3.406547e+00	1.568048e-01
9.680000e+02	3.405557e+00	1.505002e-01
9.690000e+02	3.404567e+00	1.441957e-01
9.700000e+02	3.402245e+00	1.385319e-01
9.710000e+02	3.399705e+00	1.329729e-01
9.720000e+02	3.397165e+00	1.274140e-01
9.730000e+02	3.394625e+00	1.218550e-01
9.740000e+02	3.392085e+00	1.162960e-01
9.750000e+02	3.389545e+00	1.107371e-01
9.760000e+02	3.387005e+00	1.051781e-01
9.770000e+02	3.384248e+00	9.987954e-02
9.780000e+02	3.380755e+00	9.546075e-02
9.790000e+02	3.377261e+00	9.104196e-02
9.800000e+02	3.373768e+00	8.662317e-02
9.810000e+02	3.370275e+00	8.220437e-02
9.820000e+02	3.366782e+00	7.778558e-02
9.830000e+02	3.363288e+00	7.336679e-02
9.840000e+02	3.359795e+00	6.894800e-02
9.850000e+02	3.356116e+00	6.508944e-02
9.860000e+02	3.352233e+00	6.184713e-02
9.870000e+02	3.348350e+00	5.860482e-02
9.880000e+02	3.344467e+00	5.536251e-02
9.890000e+02	3.340584e+00	5.212020e-02
9.900000e+02	3.336701e+00	4.887789e-02
9.910000e+02	3.332818e+00	4.563558e-02
9.920000e+02	3.328935e+00	4.239327e-02
9.930000e+02	3.325055e+00	3.975939e-02
9.940000e+02	3.321177e+00	3.753113e-02
9.950000e+02	3.317300e+00	3.530286e-02
9.960000e+02	3.313422e+00	3.307460e-02
9.970000e+02	3.309544e+00	3.084634e-02
9.980000e+02	3.305666e+00	2.861808e-02
9.990000e+02	3.301788e+00	2.638981e-02
1.000000e+03	3.297910e+00	2.416155e-02
1.001000e+03	3.294170e+00	2.240646e-02
1.002000e+03	3.290522e+00	2.097108e-02
1.003000e+03	3.286874e+00	1.953570e-02
1.004000e+03	3.283227e+00	1.810032e-02
1.005000e+03	3.279579e+00	1.666494e-02
1.006000e+03	3.275931e+00	1.522956e-02
1.007000e+03	3.272283e+00	1.379417e-02
1.008000e+03	3.268635e+00	1.235879e-02
1.009000e+03	3.265143e+00	1.119582e-02
1.010000e+03	3.261831e+00	1.034827e-02
1.011000e+03	3.258519e+00	9.500723e-03
1.012000e+03	3.255207e+00	8.653174e-03
1.013000e+03	3.251894e+00	7.805625e-03
1.014000e+03	3.248582e+00	6.958075e-03
1.015000e+03	3.245270e+00	6.110526e-03
1.016000e+03	3.241958e+00	5.262976e-03
1.017000e+03	3.238720e+00	4.498899e-03
1.018000e+03	3.235782e+00	4.075666e-03
1.019000e+03	3.232845e+00	3.652433e-03
1.020000e+03	3.229908e+00	3.229200e-03
1.021000e+03	3.226971e+00	2.805967e-03
1.022000e+03	3.224034e+00	2.382734e-03
1.023000e+03	3.221097e+00	1.959501e-03
1.024000e+03	3.218159e+00	1.536268e-03
1.025000e+03	3.215222e+00	1.113035e-03
1.026000e+03	3.212600e+00	9.303477e-04
1.027000e+03	3.210060e+00	8.103028e-04
1.028000e+03	3.207519e+00	6.902580e-04
1.029000e+03	3.204979e+00	5.702131e-04
1.030000e+03	3.202439e+00	4.501682e-04
1.031000e+03	3.199898e+00	3.301234e-04
1.032000e+03	3.197358e+00	2.100785e-04
1.033000e+03	3.194818e+00	9.003365e-05
1.034000e+03	3.192384e+00	0.000000e+00
1.035000e+03	3.190270e+00	0.000000e+00
1.036000e+03	3.188156e+00	0.000000e+00
1.037000e+03	3.186042e+00	0.000000e+00
1.038000e+03	3.183928e+00	0.000000e+00
1.039000e+03	3.181814e+00	0.000000e+00
1.040000e+03	3.179700e+00	0.000000e+00
1.041000e+03	3.177586e+00	0.000000e+00
1.042000e+03	3.175472e+00	0.000000e+00
1.043000e+03	3.173513e+00	0.000000e+00
1.044000e+03	3.171674e+00	0.000000e+00
1.045000e+03	3.169835e+00	0.000000e+00
1.046000e+03	3.167996e+00	0.000000e+00
1.047000e+03	3.166158e+00	0.000000e+00
1.048000e+03	3.164319e+00	0.000000e+00
1.049000e+03	3.162480e+00	0.000000e+00
1.050000e+03	3.160641e+00	0.000000e+00
1.051000e+03	3.158802e+00	0.000000e+00
1.052000e+03	3.157107e+00	0.000000e+00
1.053000e+03	3.155465e+00	0.000000e+00
1.054000e+03	3.153823e+00	0.000000e+00
1.055000e+03	3.152182e+00	0.000000e+00
1.056000e+03	3.150540e+00	0.000000e+00
1.057000e+03	3.148898e+00	0.000000e+00
1.058000e+03	3.147256e+00	0.000000e+00
1.059000e+03	3.145614e+00	0.000000e+00
1.060000e+03	3.143973e+00	0.000000e+00
1.061000e+03	3.142446e+00	0.000000e+00
1.062000e+03	3.140960e+00	0.000000e+00
1.063000e+03	3.139473e+00	0.000000e+00
1.064000e+03	3.137987e+00	0.000000e+00
1.065000e+03	3.136501e+00	0.000000e+00
1.066000e+03	3.135014e+00	0.000000e+00
1.067000e+03	3.133528e+00	0.000000e+00
1.068000e+03	3.132041e+00	0.000000e+00
1.069000e+03	3.130555e+00	0.000000e+00
1.070000e+03	3.129146e+00	0.000000e+00
1.071000e+03	3.127787e+00	0.000000e+00
1.072000e+03	3.126429e+00	0.000000e+00
1.073000e+03	3.125070e+00	0.000000e+00
1.074000e+03	3.123712e+00	0.000000e+00
1.075000e+03	3.122353e+00	0.000000e+00
1.076000e+03	3.120995e+00	0.000000e+00
1.077000e+03	3.119636e+00	0.000000e+00
1.078000e+03	3.118277e+00	0.000000e+00
1.079000e+03	3.116952e+00	0.000000e+00
1.080000e+03	3.115702e+00	0.000000e+00
1.081000e+03	3.114451e+00	0.000000e+00
1.082000e+03	3.113201e+00	0.000000e+00
1.083000e+03	3.111950e+00	0.000000e+00
1.084000e+03	3.110700e+00	0.000000e+00
1.085000e+03	3.109450e+00	0.000000e+00
1.086000e+03	3.108199e+00	0.000000e+00
1.087000e+03	3.106949e+00	0.000000e+00
1.088000e+03	3.105699e+00	0.000000e+00
1.089000e+03	3.104527e+00	0.000000e+00
1.090000e+03	3.103370e+00	0.000000e+00
1.091000e+03	3.102213e+00	0.000000e+00
1.092000e+03	3.101056e+00	0.000000e+00
1.093000e+03	3.099899e+00	0.000000e+00
1.094000e+03	3.098742e+00	0.000000e+00
1.095000e+03	3.097584e+00	0.000000e+00
1.096000e+03	3.096427e+00	0.000000e+00
1.097000e+03	3.095270e+00	0.000000e+00
1.098000e+03	3.094131e+00	0.000000e+00
1.099000e+03	3.093055e+00	0.000000e+00
1.100000e+03	3.091980e+00	0.000000e+00
1.101000e+03	3.090904e+00	0.000000e+00
1.102000e+03	3.089829e+00	0.000000e+00
1.103000e+03	3.088754e+00	0.000000e+00
1.104000e+03	3.087678e+00	0.000000e+00
1.105000e+03	3.086603e+00	0.000000e+00
1.106000e+03	3.085527e+00	0.000000e+00
1.107000e+03	3.084452e+00	0.000000e+00
1.108000e+03	3.083406e+00	0.000000e+00
1.109000e+03	3.082403e+00	0.000000e+00
1.110000e+03	3.081400e+00	0.000000e+00
1.111000e+03	3.080397e+00	0.000000e+00
1.112000e+03	3.079394e+00	0.000000e+00
1.113000e+03	3.078391e+00	0.000000e+00
1.114000e+03	3.077388e+00	0.000000e+00
1.115000e+03	3.076385e+00	0.000000e+00
1.116000e+03	3.075382e+00	0.000000e+00
1.117000e+03	3.074379e+00	0.000000e+00
1.118000e+03	3.073404e+00	0.000000e+00
1.119000e+03	3.072465e+00	0.000000e+00
1.120000e+03	3.071527e+00	0.000000e+00
1.121000e+03	3.070588e+00	0.000000e+00
1.122000e+03	3.069650e+00	0.000000e+00
1.123000e+03	3.068712e+00	0.000000e+00
1.124000e+03	3.067773e+00	0.000000e+00
1.125000e+03	3.066835e+00	0.000000e+00
1.126000e+03	3.065896e+00	0.000000e+00
1.127000e+03	3.064958e+00	0.000000e+00
1.128000e+03	3.064035e+00	0.000000e+00
1.129000e+03	3.063155e+00	0.000000e+00
1.130000e+03	3.062275e+00	0.000000e+00
1.131000e+03	3.061395e+00	0.000000e+00
1.132000e+03	3.060515e+00	0.000000e+00
1.133000e+03	3.059635e+00	0.000000e+00
1.134000e+03	3.058755e+00	0.000000e+00
1.135000e+03	3.057875e+00	0.000000e+00
1.136000e+03	3.056995e+00	0.000000e+00
1.137000e+03	3.056115e+00	0.000000e+00
1.138000e+03	3.055235e+00	0.000000e+00
1.139000e+03	3.054404e+00	0.000000e+00
1.140000e+03	3.053576e+00	0.000000e+00
1.141000e+03	3.052749e+00	0.000000e+00
1.142000e+03	3.051922e+00	0.000000e+00
1.143000e+03	3.051095e+00	0.000000e+00
1.144000e+03	3.050268e+00	0.000000e+00
1.145000e+03	3.049440e+00	0.000000e+00
1.146000e+03	3.048613e+00	0.000000e+00
1.147000e+03	3.047786e+00	0.000000e+00
1.148000e+03	3.046959e+00	0.000000e+00
1.149000e+03	3.046151e+00	0.000000e+00
1.150000e+03	3.045372e+00	0.000000e+00
1.151000e+03	3.044593e+00	0.000000e+00
1.152000e+03	3.043814e+00	0.000000e+00
1.153000e+03	3.043035e+00	0.000000e+00
1.154000e+03	3.042256e+00	0.000000e+00
1.155000e+03	3.041477e+00	0.000000e+00
1.156000e+03	3.040698e+00	0.000000e+00
1.157000e+03	3.039920e+00	0.000000e+00
1.158000e+03	3.039141e+00	0.000000e+00
1.159000e+03	3.038362e+00	0.000000e+00
1.160000e+03	3.037612e+00	0.000000e+00
1.161000e+03	3.036877e+00	0.000000e+00
1.162000e+03	3.036143e+00	0.000000e+00
1.163000e+03	3.035408e+00	0.000000e+00
1.164000e+03	3.034674e+00	0.000000e+00
1.165000e+03	3.033939e+00	0.000000e+00
1.166000e+03	3.033204e+00	0.000000e+00
1.167000e+03	3.032470e+00	0.000000e+00
1.168000e+03	3.031735e+00	0.000000e+00
1.169000e+03	3.031001e+00	0.000000e+00
1.170000e+03	3.030266e+00	0.000000e+00
1.171000e+03	3.029561e+00	0.000000e+00
1.172000e+03	3.028867e+00	0.000000e+00
1.173000e+03	3.028173e+00	0.000000e+00
1.174000e+03	3.027480e+00	0.000000e+00
1.175000e+03	3.026786e+00	0.000000e+00
1.176000e+03	3.026092e+00	0.000000e+00
1.177000e+03	3.025398e+00	0.000000e+00
1.178000e+03	3.024705e+00	0.000000e+00
1.179000e+03	3.024011e+00	0.000000e+00
1.180000e+03	3.023317e+00	0.000000e+00
1.181000e+03	3.022623e+00	0.000000e+00
1.182000e+03	3.021951e+00	0.000000e+00
1.183000e+03	3.021295e+00	0.000000e+00
1.184000e+03	3.020639e+00	0.000000e+00
1.185000e+03	3.019983e+00	0.000000e+00
1.186000e+03	3.019327e+00	0.000000e+00
1.187000e+03	3.018671e+00	0.000000e+00
1.188000e+03	3.018015e+00	0.000000e+00
1.189000e+03	3.017359e+00	0.000000e+00
1.190000e+03	3.016703e+00	0.000000e+00
1.191000e+03	3.016047e+00	0.000000e+00
1.192000e+03	3.015391e+00	0.000000e+00
1.193000e+03	3.014743e+00	0.000000e+00
1.194000e+03	3.014122e+00	0.000000e+00
1.195000e+03	3.013501e+00	0.000000e+00
1.196000e+03	3.012880e+00	0.000000e+00
1.197000e+03	3.012259e+00	0.000000e+00
1.198000e+03	3.011638e+00	0.000000e+00
1.199000e+03	3.011017e+00	0.000000e+00
1.200000e+03	3.010396e+00	0.000000e+00
1.201000e+03	3.009775e+00	0.000000e+00
1.202000e+03	3.009154e+00	0.000000e+00
1.203000e+03	3.008533e+00	0.000000e+00
1.204000e+03	3.007912e+00	0.000000e+00
1.205000e+03	3.007312e+00	0.000000e+00
1.206000e+03	3.006724e+00	0.000000e+00
1.207000e+03	3.006135e+00	0.000000e+00
1.208000e+03	3.005547e+00	0.000000e+00
1.209000e+03	3.004958e+00	0.000000e+00
1.210000e+03	3.004370e+00	0.000000e+00
1.211000e+03	3.003782e+00	0.000000e+00
1.212000e+03	3.003193e+00	0.000000e+00
1.213000e+03	3.002605e+00	0.000000e+00
1.214000e+03	3.002017e+00	0.000000e+00
1.215000e+03	3.001428e+00	0.000000e+00
1.216000e+03	3.000840e+00	0.000000e+00
1.217000e+03	3.000277e+00	0.000000e+00
1.218000e+03	2.999719e+00	0.000000e+00
1.219000e+03	2.999161e+00	0.000000e+00
1.220000e+03	2.998603e+00	0.000000e+00
1.221000e+03	2.998045e+00	0.000000e+00
1.222000e+03	2.997487e+00	0.000000e+00
1.223000e+03	2.996929e+00	0.000000e+00
1.224000e+03	2.996372e+00	0.000000e+00
1.225000e+03	2.995814e+00	0.000000e+00
1.226000e+03	2.995256e+00	0.000000e+00
1.227000e+03	2.994698e+00	0.000000e+00
1.228000e+03	2.994140e+00	0.000000e+00
1.229000e+03	2.993604e+00	0.000000e+00
1.230000e+03	2.993075e+00	0.000000e+00
1.231000e+03	2.992545e+00	0.000000e+00
1.232000e+03	2.992016e+00	0.000000e+00
1.233000e+03	2.991487e+00	0.000000e+00
1.234000e+03	2.990957e+00	0.000000e+00
1.235000e+03	2.990428e+00	0.000000e+00
1.236000e+03	2.989898e+00	0.000000e+00
1.237000e+03	2.989369e+00	0.000000e+00
1.238000e+03	2.988839e+00	0.000000e+00
1.239000e+03	2.988310e+00	0.000000e+00
1.240000e+03	2.987781e+00	0.000000e+00
1.241000e+03	2.987265e+00	0.000000e+00
1.242000e+03	2.986762e+00	0.000000e+00
1.243000e+03	2.986259e+00	0.000000e+00
1.244000e+03	2.985756e+00	0.000000e+00
1.245000e+03	2.985254e+00	0.000000e+00
1.246000e+03	2.984751e+00	0.000000e+00
1.247000e+03	2.984248e+00	0.000000e+00
1.248000e+03	2.983745e+00	0.000000e+00
1.249000e+03	2.983243e+00	0.000000e+00
1.250000e+03	2.982740e+00	0.000000e+00
1.251000e+03	2.982237e+00	0.000000e+00
1.252000e+03	2.981735e+00	0.000000e+00
1.253000e+03	2.981232e+00	0.000000e+00
1.254000e+03	2.980753e+00	0.000000e+00
1.255000e+03	2.980276e+00	0.000000e+00
1.256000e+03	2.979798e+00	0.000000e+00
1.257000e+03	2.979320e+00	0.000000e+00
1.258000e+03	2.978843e+00	0.000000e+00
1.259000e+03	2.978365e+00	0.000000e+00
1.260000e+03	2.977888e+00	0.000000e+00
1.261000e+03	2.977410e+00	0.000000e+00
1.262000e+03	2.976932e+00	0.000000e+00
1.263000e+03	2.976455e+00	0.000000e+00
1.264000e+03	2.975977e+00	0.000000e+00
1.265000e+03	2.975499e+00	0.000000e+00
1.266000e+03	2.975026e+00	0.000000e+00
1.267000e+03	2.974572e+00	0.000000e+00
1.268000e+03	2.974118e+00	0.000000e+00
1.269000e+03	2.973664e+00	0.000000e+00
1.270000e+03	2.973210e+00	0.000000e+00
1.271000e+03	2.972756e+00	0.000000e+00
1.272000e+03	2.972302e+00	0.000000e+00
1.273000e+03	2.971848e+00	0.000000e+00
1.274000e+03	2.971394e+00	0.000000e+00
1.275000e+03	2.970940e+00	0.000000e+00
1.276000e+03	2.970486e+00	0.000000e+00
1.277000e+03	2.970032e+00	0.000000e+00
1.278000e+03	2.969578e+00	0.000000e+00
1.279000e+03	2.969127e+00	0.000000e+00
1.280000e+03	2.968695e+00	0.000000e+00
1.281000e+03	2.968263e+00	0.000000e+00
1.282000e+03	2.967831e+00	0.000000e+00
1.283000e+03	2.967399e+00	0.000000e+00
1.284000e+03	2.966968e+00	0.000000e+00
1.285000e+03	2.966536e+00	0.000000e+00
1.286000e+03	2.966104e+00	0.000000e+00
1.287000e+03	2.965672e+00	0.000000e+00
1.288000e+03	2.965240e+00	0.000000e+00
1.289000e+03	2.964809e+00	0.000000e+00
1.290000e+03	2.964377e+00	0.000000e+00
1.291000e+03	2.963945e+00	0.000000e+00
1.292000e+03	2.963513e+00	0.000000e+00
1.293000e+03	2.963099e+00	0.000000e+00
1.294000e+03	2.962688e+00	0.000000e+00
1.295000e+03	2.962277e+00	0.000000e+00
1.296000e+03	2.961866e+00	0.000000e+00
1.297000e+03	2.961455e+00	0.000000e+00
1.298000e+03	2.961045e+00	0.000000e+00
1.299000e+03	2.960634e+00	0.000000e+00
1.300000e+03	2.960223e+00	0.000000e+00
1.301000e+03	2.959812e+00	0.000000e+00
1.302000e+03	2.959402e+00	0.000000e+00
1.303000e+03	2.958991e+00	0.000000e+00
1.304000e+03	2.958580e+00	0.000000e+00
1.305000e+03	2.958169e+00	0.000000e+00
1.306000e+03	2.957763e+00	0.000000e+00
1.307000e+03	2.957372e+00	0.000000e+00
1.308000e+03	2.956981e+00	0.000000e+00
1.309000e+03	2.956590e+00	0.000000e+00
1.310000e+03	2.956199e+00	0.000000e+00
1.311000e+03	2.955808e+00	0.000000e+00
1.312000e+03	2.955417e+00	0.000000e+00
1.313000e+03	2.955026e+00	0.000000e+00
1.314000e+03	2.954635e+00	0.000000e+00
1.315000e+03	2.954244e+00	0.000000e+00
1.316000e+03	2.953853e+00	0.000000e+00
1.317000e+03	2.953462e+00	0.000000e+00
1.318000e+03	2.953071e+00	0.000000e+00
1.319000e+03	2.952680e+00	0.000000e+00
1.320000e+03	2.952296e+00	0.000000e+00
1.321000e+03	2.951923e+00	0.000000e+00
1.322000e+03	2.951551e+00	0.000000e+00
1.323000e+03	2.951179e+00	0.000000e+00
1.324000e+03	2.950807e+00	0.000000e+00
1.325000e+03	2.950435e+00	0.000000e+00
1.326000e+03	2.950063e+00	0.000000e+00
1.327000e+03	2.949691e+00	0.000000e+00
1.328000e+03	2.949318e+00	0.000000e+00
1.329000e+03	2.948946e+00	0.000000e+00
1.330000e+03	2.948574e+00	0.000000e+00
1.331000e+03	2.948202e+00	0.000000e+00
1.332000e+03	2.947830e+00	0.000000e+00
1.333000e+03	2.947458e+00	0.000000e+00
1.334000e+03	2.947088e+00	0.000000e+00
1.335000e+03	2.946734e+00	0.000000e+00
1.336000e+03	2.946379e+00	0.000000e+00
1.337000e+03	2.946025e+00	0.000000e+00
1.338000e+03	2.945671e+00	0.000000e+00
1.339000e+03	2.945316e+00	0.000000e+00
1.340000e+03	2.944962e+00	0.000000e+00
1.341000e+03	2.944608e+00	0.000000e+00
1.342000e+03	2.944253e+00	0.000000e+00
1.343000e+03	2.943899e+00	0.000000e+00
1.344000e+03	2.943545e+00	0.000000e+00
1.345000e+03	2.943190e+00	0.000000e+00
1.346000e+03	2.942836e+00	0.000000e+00
1.347000e+03	2.942481e+00	0.000000e+00
1.348000e+03	2.942127e+00	0.000000e+00
1.349000e+03	2.941783e+00	0.000000e+00
1.350000e+03	2.941446e+00	0.000000e+00
1.351000e+03	2.941109e+00	0.000000e+00
1.352000e+03	2.940771e+00	0.000000e+00
1.353000e+03	2.940434e+00	0.000000e+00
1.354000e+03	2.940096e+00	0.000000e+00
1.355000e+03	2.939759e+00	0.000000e+00
1.356000e+03	2.939421e+00	0.000000e+00
1.357000e+03	2.939084e+00	0.000000e+00
1.358000e+03	2.938746e+00	0.000000e+00
1.359000e+03	2.938409e+00	0.000000e+00
1.360000e+03	2.938071e+00	0.000000e+00
1.361000e+03	2.937734e+00	0.000000e+00
1.362000e+03	2.937397e+00	0.000000e+00
1.363000e+03	2.937059e+00	0.000000e+00
1.364000e+03	2.936735e+00	0.000000e+00
1.365000e+03	2.936413e+00	0.000000e+00
1.366000e+03	2.936092e+00	0.000000e+00
1.367000e+03	2.935770e+00	0.000000e+00
1.368000e+03	2.935449e+00	0.000000e+00
1.369000e+03	2.935128e+00	0.000000e+00
1.370000e+03	2.934806e+00	0.000000e+00
1.371000e+03	2.934485e+00	0.000000e+00
1.372000e+03	2.934163e+00	0.000000e+00
1.373000e+03	2.933842e+00	0.000000e+00
1.374000e+03	2.933520e+00	0.000000e+00
1.375000e+03	2.933199e+00	0.000000e+00
1.376000e+03	2.932878e+00	0.000000e+00
1.377000e+03	2.932556e+00	0.000000e+00
1.378000e+03	2.932235e+00	0.000000e+00
1.379000e+03	2.931923e+00	0.000000e+00
1.380000e+03	2.931617e+00	0.000000e+00
1.381000e+03	2.931311e+00	0.000000e+00
1.382000e+03	2.931005e+00	0.000000e+00
1.383000e+03	2.930699e+00	0.000000e+00
1.384000e+03	2.930393e+00	0.000000e+00
1.385000e+03	2.930086e+00	0.000000e+00
1.386000e+03	2.929780e+00	0.000000e+00
1.387000e+03	2.929474e+00	0.000000e+00
1.388000e+03	2.929168e+00	0.000000e+00
1.389000e+03	2.928862e+00	0.000000e+00
1.390000e+03	2.928555e+00	0.000000e+00
1.391000e+03	2.928249e+00	0.000000e+00
1.392000e+03	2.927943e+00	0.000000e+00
1.393000e+03	2.927637e+00	0.000000e+00
1.394000e+03	2.927333e+00	0.000000e+00
1.395000e+03	2.927041e+00	0.000000e+00
1.396000e+03	2.926750e+00	0.000000e+00
1.397000e+03	2.926458e+00	0.000000e+00
1.398000e+03	2.926166e+00	0.000000e+00
1.399000e+03	2.925875e+00	0.000000e+00
1.400000e+03	2.925583e+00	0.000000e+00
1.401000e+03	2.925291e+00	0.000000e+00
1.402000e+03	2.924999e+00	0.000000e+00
1.403000e+03	2.924708e+00	0.000000e+00
1.404000e+03	2.924416e+00	0.000000e+00
1.405000e+03	2.924124e+00	0.000000e+00
1.406000e+03	2.923833e+00	0.000000e+00
1.407000e+03	2.923541e+00	0.000000e+00
1.408000e+03	2.923249e+00	0.000000e+00
1.409000e+03	2.922958e+00	0.000000e+00
