ref: simulated example

wavelength (nm)	n	k
1.207000e+03	2.893816e+00	0.000000e+00
1.208000e+03	2.893576e+00	0.000000e+00
1.209000e+03	2.893336e+00	0.000000e+00
1.210000e+03	2.893097e+00	0.000000e+00
1.211000e+03	2.892857e+00	0.000000e+00
1.212000e+03	2.892617e+00	0.000000e+00
1.213000e+03	2.892378e+00	0.000000e+00
1.214000e+03	2.892138e+00	0.000000e+00
1.215000e+03	2.891898e+00	0.000000e+00
1.216000e+03	2.891659e+00	0.000000e+00
1.217000e+03	2.891426e+00	0.000000e+00
1.218000e+03	2.891195e+00	0.000000e+00
1.219000e+03	2.890964e+00	0.000000e+00
1.220000e+03	2.890733e+00	0.000000e+00
1.221000e+03	2.890502e+00	0.000000e+00
1.222000e+03	2.890270e+00	0.000000e+00
1.223000e+03	2.890039e+00	0.000000e+00
1.224000e+03	2.889808e+00	0.000000e+00
1.225000e+03	2.889577e+00	0.000000e+00
1.226000e+03	2.889346e+00	0.000000e+00
1.227000e+03	2.889115e+00	0.000000e+00
1.228000e+03	2.888884e+00	0.000000e+00
1.229000e+03	2.888659e+00	0.000000e+00
1.230000e+03	2.888436e+00	0.000000e+00
1.231000e+03	2.888214e+00	0.000000e+00
1.232000e+03	2.887991e+00	0.000000e+00
1.233000e+03	2.887768e+00	0.000000e+00
1.234000e+03	2.887545e+00	0.000000e+00
1.235000e+03	2.887322e+00	0.000000e+00
1.236000e+03	2.887100e+00	0.000000e+00
1.237000e+03	2.886877e+00	0.000000e+00
1.238000e+03	2.886654e+00	0.000000e+00
1.239000e+03	2.886431e+00	0.000000e+00
1.240000e+03	2.886209e+00	0.000000e+00
1.241000e+03	2.885990e+00	0.000000e+00
1.242000e+03	2.885775e+00	0.000000e+00
1.243000e+03	2.885560e+00	0.000000e+00
1.244000e+03	2.885345e+00	0.000000e+00
1.245000e+03	2.885131e+00	0.000000e+00
1.246000e+03	2.884916e+00	0.000000e+00
1.247000e+03	2.884701e+00	0.000000e+00
1.248000e+03	2.884486e+00	0.000000e+00
1.249000e+03	2.884272e+00	0.000000e+00
1.250000e+03	2.884057e+00	0.000000e+00
1.251000e+03	2.883842e+00	0.000000e+00
1.252000e+03	2.883627e+00	0.000000e+00
1.253000e+03	2.883413e+00	0.000000e+00
1.254000e+03	2.883205e+00	0.000000e+00
1.255000e+03	2.882998e+00	0.000000e+00
1.256000e+03	2.882792e+00	0.000000e+00
1.257000e+03	2.882585e+00	0.000000e+00
1.258000e+03	2.882378e+00	0.000000e+00
1.259000e+03	2.882171e+00	0.000000e+00
1.260000e+03	2.881964e+00	0.000000e+00
1.261000e+03	2.881757e+00	0.000000e+00
1.262000e+03	2.881550e+00	0.000000e+00
1.263000e+03	2.881343e+00	0.000000e+00
1.264000e+03	2.881136e+00	0.000000e+00
1.265000e+03	2.880929e+00	0.000000e+00
1.266000e+03	2.880723e+00	0.000000e+00
1.267000e+03	2.880524e+00	0.000000e+00
1.268000e+03	2.880324e+00	0.000000e+00
1.269000e+03	2.880125e+00	0.000000e+00
1.270000e+03	2.879926e+00	0.000000e+00
1.271000e+03	2.879726e+00	0.000000e+00
1.272000e+03	2.879527e+00	0.000000e+00
1.273000e+03	2.879327e+00	0.000000e+00
1.274000e+03	2.879128e+00	0.000000e+00
1.275000e+03	2.878929e+00	0.000000e+00
1.276000e+03	2.878729e+00	0.000000e+00
1.277000e+03	2.878530e+00	0.000000e+00
1.278000e+03	2.878330e+00	0.000000e+00
1.279000e+03	2.878132e+00	0.000000e+00
1.280000e+03	2.877940e+00	0.000000e+00
1.281000e+03	2.877748e+00	0.000000e+00
1.282000e+03	2.877556e+00	0.000000e+00
1.283000e+03	2.877363e+00	0.000000e+00
1.284000e+03	2.877171e+00	0.000000e+00
1.285000e+03	2.876979e+00	0.000000e+00
1.286000e+03	2.876787e+00	0.000000e+00
1.287000e+03	2.876595e+00	0.000000e+00
1.288000e+03	2.876403e+00	0.000000e+00
1.289000e+03	2.876211e+00	0.000000e+00
1.290000e+03	2.876019e+00	0.000000e+00
1.291000e+03	2.875827e+00	0.000000e+00
1.292000e+03	2.875634e+00	0.000000e+00
1.293000e+03	2.875448e+00	0.000000e+00
1.294000e+03	2.875263e+00	0.000000e+00
1.295000e+03	2.875078e+00	0.000000e+00
1.296000e+03	2.874893e+00	0.000000e+00
1.297000e+03	2.874708e+00	0.000000e+00
1.298000e+03	2.874523e+00	0.000000e+00
1.299000e+03	2.874338e+00	0.000000e+00
1.300000e+03	2.874153e+00	0.000000e+00
1.301000e+03	2.873968e+00	0.000000e+00
1.302000e+03	2.873783e+00	0.000000e+00
1.303000e+03	2.873598e+00	0.000000e+00
1.304000e+03	2.873413e+00	0.000000e+00
1.305000e+03	2.873228e+00	0.000000e+00
1.306000e+03	2.873044e+00	0.000000e+00
1.307000e+03	2.872866e+00	0.000000e+00
1.308000e+03	2.872688e+00	0.000000e+00
1.309000e+03	2.872510e+00	0.000000e+00
1.310000e+03	2.872332e+00	0.000000e+00
1.311000e+03	2.872153e+00	0.000000e+00
1.312000e+03	2.871975e+00	0.000000e+00
1.313000e+03	2.871797e+00	0.000000e+00
1.314000e+03	2.871619e+00	0.000000e+00
1.315000e+03	2.871441e+00	0.000000e+00
1.316000e+03	2.871263e+00	0.000000e+00
1.317000e+03	2.871085e+00	0.000000e+00
1.318000e+03	2.870906e+00	0.000000e+00
1.319000e+03	2.870728e+00	0.000000e+00
1.320000e+03	2.870552e+00	0.000000e+00
1.321000e+03	2.870381e+00	0.000000e+00
1.322000e+03	2.870209e+00	0.000000e+00
1.323000e+03	2.870038e+00	0.000000e+00
1.324000e+03	2.869866e+00	0.000000e+00
1.325000e+03	2.869695e+00	0.000000e+00
1.326000e+03	2.869523e+00	0.000000e+00
1.327000e+03	2.869352e+00	0.000000e+00
1.328000e+03	2.869180e+00	0.000000e+00
1.329000e+03	2.869009e+00	0.000000e+00
1.330000e+03	2.868837e+00	0.000000e+00
1.331000e+03	2.868666e+00	0.000000e+00
1.332000e+03	2.868494e+00	0.000000e+00
1.333000e+03	2.868323e+00	0.000000e+00
1.334000e+03	2.868152e+00	0.000000e+00
1.335000e+03	2.867987e+00	0.000000e+00
1.336000e+03	2.867822e+00	0.000000e+00
1.337000e+03	2.867657e+00	0.000000e+00
1.338000e+03	2.867492e+00	0.000000e+00
1.339000e+03	2.867326e+00	0.000000e+00
1.340000e+03	2.867161e+00	0.000000e+00
1.341000e+03	2.866996e+00	0.000000e+00
1.342000e+03	2.866831e+00	0.000000e+00
1.343000e+03	2.866666e+00	0.000000e+00
1.344000e+03	2.866501e+00	0.000000e+00
1.345000e+03	2.866336e+00	0.000000e+00
1.346000e+03	2.866171e+00	0.000000e+00
1.347000e+03	2.866006e+00	0.000000e+00
1.348000e+03	2.865841e+00	0.000000e+00
1.349000e+03	2.865680e+00	0.000000e+00
1.350000e+03	2.865521e+00	0.000000e+00
1.351000e+03	2.865362e+00	0.000000e+00
1.352000e+03	2.865203e+00	0.000000e+00
1.353000e+03	2.865044e+00	0.000000e+00
1.354000e+03	2.864886e+00	0.000000e+00
1.355000e+03	2.864727e+00	0.000000e+00
1.356000e+03	2.864568e+00	0.000000e+00
1.357000e+03	2.864409e+00	0.000000e+00
1.358000e+03	2.864250e+00	0.000000e+00
1.359000e+03	2.864091e+00	0.000000e+00
1.360000e+03	2.863932e+00	0.000000e+00
1.361000e+03	2.863774e+00	0.000000e+00
1.362000e+03	2.863615e+00	0.000000e+00
1.363000e+03	2.863456e+00	0.000000e+00
1.364000e+03	2.863302e+00	0.000000e+00
1.365000e+03	2.863149e+00	0.000000e+00
1.366000e+03	2.862996e+00	0.000000e+00
1.367000e+03	2.862844e+00	0.000000e+00
1.368000e+03	2.862691e+00	0.000000e+00
1.369000e+03	2.862538e+00	0.000000e+00
1.370000e+03	2.862385e+00	0.000000e+00
1.371000e+03	2.862233e+00	0.000000e+00
1.372000e+03	2.862080e+00	0.000000e+00
1.373000e+03	2.861927e+00	0.000000e+00
1.374000e+03	2.861774e+00	0.000000e+00
1.375000e+03	2.861621e+00	0.000000e+00
1.376000e+03	2.861469e+00	0.000000e+00
1.377000e+03	2.861316e+00	0.000000e+00
1.378000e+03	2.861163e+00	0.000000e+00
1.379000e+03	2.861014e+00	0.000000e+00
1.380000e+03	2.860867e+00	0.000000e+00
1.381000e+03	2.860720e+00	0.000000e+00
1.382000e+03	2.860573e+00	0.000000e+00
1.383000e+03	2.860426e+00	0.000000e+00
1.384000e+03	2.860279e+00	0.000000e+00
1.385000e+03	2.860132e+00	0.000000e+00
1.386000e+03	2.859985e+00	0.000000e+00
1.387000e+03	2.859839e+00	0.000000e+00
1.388000e+03	2.859692e+00	0.000000e+00
1.389000e+03	2.859545e+00	0.000000e+00
1.390000e+03	2.859398e+00	0.000000e+00
1.391000e+03	2.859251e+00	0.000000e+00
1.392000e+03	2.859104e+00	0.000000e+00
1.393000e+03	2.858957e+00	0.000000e+00
1.394000e+03	2.858811e+00	0.000000e+00
1.395000e+03	2.858670e+00	0.000000e+00
1.396000e+03	2.858528e+00	0.000000e+00
1.397000e+03	2.858387e+00	0.000000e+00
1.398000e+03	2.858246e+00	0.000000e+00
1.399000e+03	2.858105e+00	0.000000e+00
1.400000e+03	2.857963e+00	0.000000e+00
1.401000e+03	2.857822e+00	0.000000e+00
1.402000e+03	2.857681e+00	0.000000e+00
1.403000e+03	2.857539e+00	0.000000e+00
1.404000e+03	2.857398e+00	0.000000e+00
1.405000e+03	2.857257e+00	0.000000e+00
1.406000e+03	2.857116e+00	0.000000e+00
1.407000e+03	2.856974e+00	0.000000e+00
1.408000e+03	2.856833e+00	0.000000e+00
1.409000e+03	2.856692e+00	0.000000e+00
1.410000e+03	2.856552e+00	0.000000e+00
1.411000e+03	2.856417e+00	0.000000e+00
1.412000e+03	2.856281e+00	0.000000e+00
1.413000e+03	2.856145e+00	0.000000e+00
1.414000e+03	2.856009e+00	0.000000e+00
1.415000e+03	2.855873e+00	0.000000e+00
1.416000e+03	2.855738e+00	0.000000e+00
1.417000e+03	2.855602e+00	0.000000e+00
1.418000e+03	2.855466e+00	0.000000e+00
1.419000e+03	2.855330e+00	0.000000e+00
1.420000e+03	2.855194e+00	0.000000e+00
1.421000e+03	2.855059e+00	0.000000e+00
1.422000e+03	2.854923e+00	0.000000e+00
1.423000e+03	2.854787e+00	0.000000e+00
1.424000e+03	2.854651e+00	0.000000e+00
1.425000e+03	2.854516e+00	0.000000e+00
1.426000e+03	2.854380e+00	0.000000e+00
1.427000e+03	2.854250e+00	0.000000e+00
1.428000e+03	2.854120e+00	0.000000e+00
1.429000e+03	2.853989e+00	0.000000e+00
1.430000e+03	2.853859e+00	0.000000e+00
1.431000e+03	2.853728e+00	0.000000e+00
1.432000e+03	2.853598e+00	0.000000e+00
1.433000e+03	2.853467e+00	0.000000e+00
1.434000e+03	2.853337e+00	0.000000e+00
1.435000e+03	2.853206e+00	0.000000e+00
1.436000e+03	2.853076e+00	0.000000e+00
1.437000e+03	2.852945e+00	0.000000e+00
1.438000e+03	2.852815e+00	0.000000e+00
1.439000e+03	2.852684e+00	0.000000e+00
1.440000e+03	2.852554e+00	0.000000e+00
1.441000e+03	2.852423e+00	0.000000e+00
1.442000e+03	2.852293e+00	0.000000e+00
1.443000e+03	2.852165e+00	0.000000e+00
1.444000e+03	2.852040e+00	0.000000e+00
1.445000e+03	2.851915e+00	0.000000e+00
1.446000e+03	2.851789e+00	0.000000e+00
1.447000e+03	2.851664e+00	0.000000e+00
1.448000e+03	2.851539e+00	0.000000e+00
1.449000e+03	2.851413e+00	0.000000e+00
1.450000e+03	2.851288e+00	0.000000e+00
1.451000e+03	2.851163e+00	0.000000e+00
1.452000e+03	2.851037e+00	0.000000e+00
1.453000e+03	2.850912e+00	0.000000e+00
1.454000e+03	2.850787e+00	0.000000e+00
1.455000e+03	2.850661e+00	0.000000e+00
1.456000e+03	2.850536e+00	0.000000e+00
1.457000e+03	2.850411e+00	0.000000e+00
1.458000e+03	2.850285e+00	0.000000e+00
1.459000e+03	2.850160e+00	0.000000e+00
1.460000e+03	2.850037e+00	0.000000e+00
1.461000e+03	2.849917e+00	0.000000e+00
1.462000e+03	2.849797e+00	0.000000e+00
1.463000e+03	2.849676e+00	0.000000e+00
1.464000e+03	2.849556e+00	0.000000e+00
1.465000e+03	2.849436e+00	0.000000e+00
1.466000e+03	2.849315e+00	0.000000e+00
1.467000e+03	2.849195e+00	0.000000e+00
1.468000e+03	2.849075e+00	0.000000e+00
1.469000e+03	2.848954e+00	0.000000e+00
1.470000e+03	2.848834e+00	0.000000e+00
1.471000e+03	2.848714e+00	0.000000e+00
1.472000e+03	2.848593e+00	0.000000e+00
1.473000e+03	2.848473e+00	0.000000e+00
1.474000e+03	2.848353e+00	0.000000e+00
1.475000e+03	2.848232e+00	0.000000e+00
1.476000e+03	2.848112e+00	0.000000e+00
1.477000e+03	2.847992e+00	0.000000e+00
1.478000e+03	2.847877e+00	0.000000e+00
1.479000e+03	2.847761e+00	0.000000e+00
1.480000e+03	2.847646e+00	0.000000e+00
1.481000e+03	2.847530e+00	0.000000e+00
1.482000e+03	2.847415e+00	0.000000e+00
1.483000e+03	2.847299e+00	0.000000e+00
1.484000e+03	2.847184e+00	0.000000e+00
1.485000e+03	2.847068e+00	0.000000e+00
1.486000e+03	2.846953e+00	0.000000e+00
1.487000e+03	2.846837e+00	0.000000e+00
1.488000e+03	2.846722e+00	0.000000e+00
1.489000e+03	2.846606e+00	0.000000e+00
1.490000e+03	2.846491e+00	0.000000e+00
1.491000e+03	2.846375e+00	0.000000e+00
1.492000e+03	2.846259e+00	0.000000e+00
1.493000e+03	2.846144e+00	0.000000e+00
1.494000e+03	2.846028e+00	0.000000e+00
1.495000e+03	2.845915e+00	0.000000e+00
1.496000e+03	2.845804e+00	0.000000e+00
1.497000e+03	2.845693e+00	0.000000e+00
1.498000e+03	2.845582e+00	0.000000e+00
1.499000e+03	2.845471e+00	0.000000e+00
1.500000e+03	2.845361e+00	0.000000e+00
1.501000e+03	2.845250e+00	0.000000e+00
1.502000e+03	2.845139e+00	0.000000e+00
1.503000e+03	2.845028e+00	0.000000e+00
1.504000e+03	2.844917e+00	0.000000e+00
1.505000e+03	2.844806e+00	0.000000e+00
1.506000e+03	2.844695e+00	0.000000e+00
1.507000e+03	2.844584e+00	0.000000e+00
1.508000e+03	2.844474e+00	0.000000e+00
1.509000e+03	2.844363e+00	0.000000e+00
1.510000e+03	2.844252e+00	0.000000e+00
1.511000e+03	2.844141e+00	0.000000e+00
1.512000e+03	2.844030e+00	0.000000e+00
1.513000e+03	2.843920e+00	0.000000e+00
1.514000e+03	2.843814e+00	0.000000e+00
1.515000e+03	2.843707e+00	0.000000e+00
1.516000e+03	2.843601e+00	0.000000e+00
1.517000e+03	2.843495e+00	0.000000e+00
1.518000e+03	2.843388e+00	0.000000e+00
1.519000e+03	2.843282e+00	0.000000e+00
1.520000e+03	2.843176e+00	0.000000e+00
1.521000e+03	2.843069e+00	0.000000e+00
1.522000e+03	2.842963e+00	0.000000e+00
1.523000e+03	2.842857e+00	0.000000e+00
1.524000e+03	2.842750e+00	0.000000e+00
1.525000e+03	2.842644e+00	0.000000e+00
1.526000e+03	2.842538e+00	0.000000e+00
1.527000e+03	2.842431e+00	0.000000e+00
1.528000e+03	2.842325e+00	0.000000e+00
1.529000e+03	2.842218e+00	0.000000e+00
1.530000e+03	2.842112e+00	0.000000e+00
1.531000e+03	2.842006e+00	0.000000e+00
1.532000e+03	2.841902e+00	0.000000e+00
1.533000e+03	2.841800e+00	0.000000e+00
1.534000e+03	2.841698e+00	0.000000e+00
1.535000e+03	2.841596e+00	0.000000e+00
1.536000e+03	2.841494e+00	0.000000e+00
1.537000e+03	2.841392e+00	0.000000e+00
1.538000e+03	2.841290e+00	0.000000e+00
1.539000e+03	2.841188e+00	0.000000e+00
1.540000e+03	2.841086e+00	0.000000e+00
1.541000e+03	2.840984e+00	0.000000e+00
1.542000e+03	2.840882e+00	0.000000e+00
1.543000e+03	2.840780e+00	0.000000e+00
1.544000e+03	2.840678e+00	0.000000e+00
1.545000e+03	2.840576e+00	0.000000e+00
1.546000e+03	2.840474e+00	0.000000e+00
1.547000e+03	2.840372e+00	0.000000e+00
1.548000e+03	2.840270e+00	0.000000e+00
1.549000e+03	2.840168e+00	0.000000e+00
1.550000e+03	2.840066e+00	0.000000e+00
1.551000e+03	2.839965e+00	0.000000e+00
1.552000e+03	2.839868e+00	0.000000e+00
1.553000e+03	2.839770e+00	0.000000e+00
1.554000e+03	2.839672e+00	0.000000e+00
1.555000e+03	2.839574e+00	0.000000e+00
1.556000e+03	2.839477e+00	0.000000e+00
1.557000e+03	2.839379e+00	0.000000e+00
1.558000e+03	2.839281e+00	0.000000e+00
1.559000e+03	2.839183e+00	0.000000e+00
1.560000e+03	2.839086e+00	0.000000e+00
1.561000e+03	2.838988e+00	0.000000e+00
1.562000e+03	2.838890e+00	0.000000e+00
1.563000e+03	2.838792e+00	0.000000e+00
1.564000e+03	2.838695e+00	0.000000e+00
1.565000e+03	2.838597e+00	0.000000e+00
1.566000e+03	2.838499e+00	0.000000e+00
1.567000e+03	2.838401e+00	0.000000e+00
1.568000e+03	2.838304e+00	0.000000e+00
1.569000e+03	2.838206e+00	0.000000e+00
1.570000e+03	2.838108e+00	0.000000e+00
1.571000e+03	2.838013e+00	0.000000e+00
1.572000e+03	2.837920e+00	0.000000e+00
1.573000e+03	2.837826e+00	0.000000e+00
1.574000e+03	2.837732e+00	0.000000e+00
1.575000e+03	2.837639e+00	0.000000e+00
1.576000e+03	2.837545e+00	0.000000e+00
1.577000e+03	2.837451e+00	0.000000e+00
1.578000e+03	2.837358e+00	0.000000e+00
1.579000e+03	2.837264e+00	0.000000e+00
1.580000e+03	2.837170e+00	0.000000e+00
1.581000e+03	2.837077e+00	0.000000e+00
1.582000e+03	2.836983e+00	0.000000e+00
1.583000e+03	2.836889e+00	0.000000e+00
1.584000e+03	2.836796e+00	0.000000e+00
1.585000e+03	2.836702e+00	0.000000e+00
1.586000e+03	2.836608e+00	0.000000e+00
1.587000e+03	2.836515e+00	0.000000e+00
1.588000e+03	2.836421e+00	0.000000e+00
1.589000e+03	2.836327e+00	0.000000e+00
1.590000e+03	2.836234e+00	0.000000e+00
1.591000e+03	2.836142e+00	0.000000e+00
1.592000e+03	2.836053e+00	0.000000e+00
1.593000e+03	2.835963e+00	0.000000e+00
1.594000e+03	2.835873e+00	0.000000e+00
1.595000e+03	2.835783e+00	0.000000e+00
1.596000e+03	2.835694e+00	0.000000e+00
1.597000e+03	2.835604e+00	0.000000e+00
1.598000e+03	2.835514e+00	0.000000e+00
1.599000e+03	2.835425e+00	0.000000e+00
1.600000e+03	2.835335e+00	0.000000e+00
1.601000e+03	2.835245e+00	0.000000e+00
1.602000e+03	2.835155e+00	0.000000e+00
1.603000e+03	2.835066e+00	0.000000e+00
1.604000e+03	2.834976e+00	0.000000e+00
1.605000e+03	2.834886e+00	0.000000e+00
1.606000e+03	2.834796e+00	0.000000e+00
1.607000e+03	2.834707e+00	0.000000e+00
1.608000e+03	2.834617e+00	0.000000e+00
1.609000e+03	2.834527e+00	0.000000e+00
1.610000e+03	2.834438e+00	0.000000e+00
1.611000e+03	2.834348e+00	0.000000e+00
1.612000e+03	2.834262e+00	0.000000e+00
1.613000e+03	2.834176e+00	0.000000e+00
1.614000e+03	2.834090e+00	0.000000e+00
1.615000e+03	2.834004e+00	0.000000e+00
1.616000e+03	2.833918e+00	0.000000e+00
1.617000e+03	2.833832e+00	0.000000e+00
1.618000e+03	2.833746e+00	0.000000e+00
1.619000e+03	2.833661e+00	0.000000e+00
1.620000e+03	2.833575e+00	0.000000e+00
1.621000e+03	2.833489e+00	0.000000e+00
1.622000e+03	2.833403e+00	0.000000e+00
1.623000e+03	2.833317e+00	0.000000e+00
1.624000e+03	2.833231e+00	0.000000e+00
1.625000e+03	2.833145e+00	0.000000e+00
1.626000e+03	2.833059e+00	0.000000e+00
1.627000e+03	2.832973e+00	0.000000e+00
1.628000e+03	2.832887e+00	0.000000e+00
1.629000e+03	2.832802e+00	0.000000e+00
1.630000e+03	2.832716e+00	0.000000e+00
1.631000e+03	2.832630e+00	0.000000e+00
1.632000e+03	2.832544e+00	0.000000e+00
1.633000e+03	2.832461e+00	0.000000e+00
1.634000e+03	2.832379e+00	0.000000e+00
1.635000e+03	2.832296e+00	0.000000e+00
1.636000e+03	2.832214e+00	0.000000e+00
1.637000e+03	2.832132e+00	0.000000e+00
1.638000e+03	2.832050e+00	0.000000e+00
1.639000e+03	2.831968e+00	0.000000e+00
1.640000e+03	2.831885e+00	0.000000e+00
1.641000e+03	2.831803e+00	0.000000e+00
1.642000e+03	2.831721e+00	0.000000e+00
1.643000e+03	2.831639e+00	0.000000e+00
1.644000e+03	2.831557e+00	0.000000e+00
1.645000e+03	2.831474e+00	0.000000e+00
1.646000e+03	2.831392e+00	0.000000e+00
1.647000e+03	2.831310e+00	0.000000e+00
1.648000e+03	2.831228e+00	0.000000e+00
1.649000e+03	2.831146e+00	0.000000e+00
1.650000e+03	2.831063e+00	0.000000e+00
1.651000e+03	2.830981e+00	0.000000e+00
1.652000e+03	2.830899e+00	0.000000e+00
1.653000e+03	2.830817e+00	0.000000e+00
1.654000e+03	2.830735e+00	0.000000e+00
1.655000e+03	2.830656e+00	0.000000e+00
1.656000e+03	2.830577e+00	0.000000e+00
1.657000e+03	2.830499e+00	0.000000e+00
1.658000e+03	2.830420e+00	0.000000e+00
1.659000e+03	2.830341e+00	0.000000e+00
1.660000e+03	2.830263e+00	0.000000e+00
1.661000e+03	2.830184e+00	0.000000e+00
1.662000e+03	2.830105e+00	0.000000e+00
1.663000e+03	2.830027e+00	0.000000e+00
1.664000e+03	2.829948e+00	0.000000e+00
1.665000e+03	2.829870e+00	0.000000e+00
1.666000e+03	2.829791e+00	0.000000e+00
1.667000e+03	2.829712e+00	0.000000e+00
1.668000e+03	2.829634e+00	0.000000e+00
1.669000e+03	2.829555e+00	0.000000e+00
1.670000e+03	2.829476e+00	0.000000e+00
1.671000e+03	2.829398e+00	0.000000e+00
1.672000e+03	2.829319e+00	0.000000e+00
1.673000e+03	2.829241e+00	0.000000e+00
1.674000e+03	2.829162e+00	0.000000e+00
1.675000e+03	2.829083e+00	0.000000e+00
1.676000e+03	2.829005e+00	0.000000e+00
1.677000e+03	2.828928e+00	0.000000e+00
1.678000e+03	2.828853e+00	0.000000e+00
1.679000e+03	2.828778e+00	0.000000e+00
1.680000e+03	2.828703e+00	0.000000e+00
1.681000e+03	2.828627e+00	0.000000e+00
1.682000e+03	2.828552e+00	0.000000e+00
1.683000e+03	2.828477e+00	0.000000e+00
1.684000e+03	2.828402e+00	0.000000e+00
1.685000e+03	2.828327e+00	0.000000e+00
1.686000e+03	2.828252e+00	0.000000e+00
1.687000e+03	2.828176e+00	0.000000e+00
1.688000e+03	2.828101e+00	0.000000e+00
1.689000e+03	2.828026e+00	0.000000e+00
1.690000e+03	2.827951e+00	0.000000e+00
1.691000e+03	2.827876e+00	0.000000e+00
1.692000e+03	2.827801e+00	0.000000e+00
1.693000e+03	2.827725e+00	0.000000e+00
1.694000e+03	2.827650e+00	0.000000e+00
1.695000e+03	2.827575e+00	0.000000e+00
1.696000e+03	2.827500e+00	0.000000e+00
1.697000e+03	2.827425e+00	0.000000e+00
1.698000e+03	2.827349e+00	0.000000e+00
1.699000e+03	2.827274e+00	0.000000e+00
1.700000e+03	2.827201e+00	0.000000e+00
1.701000e+03	2.827129e+00	0.000000e+00
1.702000e+03	2.827058e+00	0.000000e+00
1.703000e+03	2.826986e+00	0.000000e+00
1.704000e+03	2.826914e+00	0.000000e+00
1.705000e+03	2.826842e+00	0.000000e+00
1.706000e+03	2.826770e+00	0.000000e+00
1.707000e+03	2.826698e+00	0.000000e+00
1.708000e+03	2.826627e+00	0.000000e+00
1.709000e+03	2.826555e+00	0.000000e+00
1.710000e+03	2.826483e+00	0.000000e+00
1.711000e+03	2.826411e+00	0.000000e+00
1.712000e+03	2.826339e+00	0.000000e+00
1.713000e+03	2.826267e+00	0.000000e+00
1.714000e+03	2.826195e+00	0.000000e+00
1.715000e+03	2.826124e+00	0.000000e+00
1.716000e+03	2.826052e+00	0.000000e+00
1.717000e+03	2.825980e+00	0.000000e+00
1.718000e+03	2.825908e+00	0.000000e+00
1.719000e+03	2.825836e+00	0.000000e+00
1.720000e+03	2.825764e+00	0.000000e+00
1.721000e+03	2.825693e+00	0.000000e+00
1.722000e+03	2.825621e+00	0.000000e+00
1.723000e+03	2.825549e+00	0.000000e+00
1.724000e+03	2.825480e+00	0.000000e+00
1.725000e+03	2.825412e+00	0.000000e+00
1.726000e+03	2.825343e+00	0.000000e+00
1.727000e+03	2.825275e+00	0.000000e+00
1.728000e+03	2.825206e+00	0.000000e+00
1.729000e+03	2.825137e+00	0.000000e+00
1.730000e+03	2.825069e+00	0.000000e+00
1.731000e+03	2.825000e+00	0.000000e+00
1.732000e+03	2.824931e+00	0.000000e+00
1.733000e+03	2.824863e+00	0.000000e+00
1.734000e+03	2.824794e+00	0.000000e+00
1.735000e+03	2.824726e+00	0.000000e+00
1.736000e+03	2.824657e+00	0.000000e+00
1.737000e+03	2.824588e+00	0.000000e+00
1.738000e+03	2.824520e+00	0.000000e+00
1.739000e+03	2.824451e+00	0.000000e+00
1.740000e+03	2.824382e+00	0.000000e+00
1.741000e+03	2.824314e+00	0.000000e+00
1.742000e+03	2.824245e+00	0.000000e+00
1.743000e+03	2.824177e+00	0.000000e+00
1.744000e+03	2.824108e+00	0.000000e+00
1.745000e+03	2.824039e+00	0.000000e+00
1.746000e+03	2.823971e+00	0.000000e+00
1.747000e+03	2.823902e+00	0.000000e+00
1.748000e+03	2.823836e+00	0.000000e+00
1.749000e+03	2.823770e+00	0.000000e+00
1.750000e+03	2.823705e+00	0.000000e+00
1.751000e+03	2.823639e+00	0.000000e+00
1.752000e+03	2.823574e+00	0.000000e+00
1.753000e+03	2.823508e+00	0.000000e+00
1.754000e+03	2.823443e+00	0.000000e+00
1.755000e+03	2.823377e+00	0.000000e+00
1.756000e+03	2.823312e+00	0.000000e+00
1.757000e+03	2.823246e+00	0.000000e+00
1.758000e+03	2.823181e+00	0.000000e+00
1.759000e+03	2.823115e+00	0.000000e+00
1.760000e+03	2.823050e+00	0.000000e+00
1.761000e+03	2.822984e+00	0.000000e+00
1.762000e+03	2.822919e+00	0.000000e+00
1.763000e+03	2.822853e+00	0.000000e+00
1.764000e+03	2.822788e+00	0.000000e+00
1.765000e+03	2.822722e+00	0.000000e+00
1.766000e+03	2.822657e+00	0.000000e+00
1.767000e+03	2.822591e+00	0.000000e+00
1.768000e+03	2.822526e+00	0.000000e+00
1.769000e+03	2.822460e+00	0.000000e+00
1.770000e+03	2.822395e+00	0.000000e+00
1.771000e+03	2.822329e+00	0.000000e+00
1.772000e+03	2.822263e+00	0.000000e+00
1.773000e+03	2.822201e+00	0.000000e+00
1.774000e+03	2.822138e+00	0.000000e+00
1.775000e+03	2.822076e+00	0.000000e+00
1.776000e+03	2.822013e+00	0.000000e+00
1.777000e+03	2.821950e+00	0.000000e+00
1.778000e+03	2.821888e+00	0.000000e+00
1.779000e+03	2.821825e+00	0.000000e+00
1.780000e+03	2.821763e+00	0.000000e+00
1.781000e+03	2.821700e+00	0.000000e+00
1.782000e+03	2.821638e+00	0.000000e+00
1.783000e+03	2.821575e+00	0.000000e+00
1.784000e+03	2.821513e+00	0.000000e+00
1.785000e+03	2.821450e+00	0.000000e+00
1.786000e+03	2.821388e+00	0.000000e+00
1.787000e+03	2.821325e+00	0.000000e+00
1.788000e+03	2.821263e+00	0.000000e+00
